Benchmark,Time,CPU,Iterations
D_unsubscribe_subscription,13945481368723,103314217454,1
D_unsubscribe_subscription,13945504213641,103337040742,1
D_unsubscribe_subscription,13945536049978,103365596231,1
D_unsubscribe_subscription,13945555384058,103385342031,1
D_unsubscribe_subscription,13945586972362,103413779471,1
D_unsubscribe_subscription,13945611837968,103440248290,1
D_unsubscribe_subscription,13945635320108,103463635515,1
D_unsubscribe_subscription,13945663532874,103491853898,1
E_update_subscription,2.99,2.97,233705905
E_update_subscription,2.93,2.92,233705905
E_update_subscription,2.95,2.95,233705905
E_update_subscription,2.99,2.99,233705905
E_update_subscription,2.95,2.95,233705905
E_update_subscription,2.94,2.94,233705905
E_update_subscription,2.96,2.96,233705905
E_update_subscription,2.93,2.92,233705905
E_update_subscription,2.94,2.94,233705905
E_update_subscription,2.95,2.94,233705905
E_update_subscription,2.97,2.97,233705905
E_update_subscription,2.94,2.94,233705905
E_update_subscription,2.96,2.96,233705905
E_update_subscription,3.00,2.99,233705905
E_update_subscription,2.99,2.99,233705905
E_update_subscription,2.96,2.96,233705905
E_update_subscription,2.96,2.96,233705905
E_update_subscription,2.93,2.92,233705905
E_update_subscription,2.98,2.98,233705905
E_update_subscription,2.96,2.96,233705905
E_update_subscription,2.99,2.99,233705905
E_update_subscription,2.94,2.94,233705905
E_update_subscription,2.98,2.97,233705905
E_update_subscription,3.02,3.02,233705905
E_update_subscription,2.97,2.97,233705905
E_update_subscription,2.96,2.96,233705905
E_update_subscription,2.94,2.93,233705905
E_update_subscription,2.98,2.98,233705905
E_update_subscription,2.98,2.97,233705905
E_update_subscription,2.98,2.97,233705905
E_update_subscription,2.97,2.96,233705905
E_update_subscription,3.01,2.99,233705905
E_update_subscription,2.95,2.95,233705905
E_update_subscription,2.96,2.96,233705905
E_update_subscription,2.98,2.97,233705905
E_update_subscription,2.95,2.94,233705905
E_update_subscription,2.96,2.95,233705905
E_update_subscription,2.93,2.92,233705905
E_update_subscription,3.03,3.02,233705905
E_update_subscription,2.97,2.96,233705905
E_update_subscription,2.96,2.95,233705905
E_update_subscription,2.99,2.98,233705905
E_update_subscription,2.96,2.95,233705905
E_update_subscription,3.00,2.99,233705905
E_update_subscription,2.97,2.96,233705905
E_update_subscription,2.96,2.96,233705905
E_update_subscription,3.03,3.02,233705905
E_update_subscription,3.00,2.99,233705905
E_update_subscription,2.96,2.95,233705905
E_update_subscription,3.00,2.99,233705905
A_create_weak,663656,662706,1047
A_create_weak,667874,666025,1047
A_create_weak,669324,668541,1047
A_create_weak,667544,666381,1047
A_create_weak,674536,672790,1047
A_create_weak,673445,672172,1047
A_create_weak,681074,679343,1047
A_create_weak,677579,676768,1047
A_create_weak,661351,660469,1047
A_create_weak,662448,661124,1047
A_create_weak,663884,662961,1047
A_create_weak,665370,663321,1047
A_create_weak,661561,659152,1047
A_create_weak,663364,662031,1047
A_create_weak,663080,661117,1047
A_create_weak,669534,668087,1047
A_create_weak,682149,680157,1047
A_create_weak,755327,753896,1047
A_create_weak,720458,718165,1047
A_create_weak,860094,857492,1047
A_create_weak,665920,663104,1047
A_create_weak,662426,660543,1047
A_create_weak,666463,664156,1047
A_create_weak,682546,679902,1047
A_create_weak,674597,672434,1047
A_create_weak,680332,677303,1047
A_create_weak,690041,687453,1047
A_create_weak,676245,671970,1047
A_create_weak,684705,682225,1047
A_create_weak,664100,661546,1047
A_create_weak,663323,661881,1047
A_create_weak,663865,661829,1047
A_create_weak,665584,663882,1047
A_create_weak,658225,657774,1047
A_create_weak,657903,657132,1047
A_create_weak,656594,655979,1047
A_create_weak,664032,663562,1047
A_create_weak,671812,670811,1047
A_create_weak,677080,676179,1047
A_create_weak,663660,662359,1047
A_create_weak,673411,672458,1047
A_create_weak,707794,706577,1047
A_create_weak,683303,682867,1047
A_create_weak,665825,664768,1047
A_create_weak,671745,670799,1047
A_create_weak,666055,665465,1047
A_create_weak,662677,660934,1047
A_create_weak,664792,663605,1047
A_create_weak,667896,667481,1047
A_create_weak,665488,664895,1047
B_destruct_weak,14016223894827,173881170822,1
B_destruct_weak,14016225149194,173882207480,1
B_destruct_weak,14016226009651,173883063463,1
B_destruct_weak,14016226809173,173883863809,1
B_destruct_weak,14016227553688,173884608240,1
B_destruct_weak,14016228246878,173885300867,1
B_destruct_weak,14016229114980,173886075376,1
B_destruct_weak,14016229776458,173886830855,1
B_destruct_weak,14016230522654,173887578456,1
B_destruct_weak,14016231290979,173888349744,1
B_destruct_weak,14016232054166,173889112361,1
B_destruct_weak,14016232865322,173889921450,1
B_destruct_weak,14016233535035,173890591202,1
B_destruct_weak,14016234216786,173891271647,1
B_destruct_weak,14016235071855,173892127731,1
B_destruct_weak,14016235852006,173892906793,1
B_destruct_weak,14016236582453,173893636390,1
B_destruct_weak,14016237328488,173894385538,1
B_destruct_weak,14016238174997,173895231543,1
B_destruct_weak,14016238933515,173895987248,1
B_destruct_weak,14016239608052,173896662019,1
B_destruct_weak,14016240341035,173897400313,1
B_destruct_weak,14016241122009,173898178332,1
B_destruct_weak,14016241964069,173899018370,1
B_destruct_weak,14016242662135,173899714329,1
B_destruct_weak,14016243406903,173900461242,1
B_destruct_weak,14016244146349,173901201726,1
B_destruct_weak,14016244994974,173902053084,1
B_destruct_weak,14016245808858,173902863400,1
B_destruct_weak,14016246643377,173903696620,1
B_destruct_weak,14016247486878,173904542798,1
B_destruct_weak,14016248392087,173905445940,1
B_destruct_weak,14016249295038,173906350535,1
B_destruct_weak,14016250233670,173907287134,1
B_destruct_weak,14016251259378,173908317444,1
B_destruct_weak,14016251855629,173908911247,1
B_destruct_weak,14016252425721,173909481146,1
B_destruct_weak,14016253131096,173910188380,1
B_destruct_weak,14016253660379,173910716601,1
B_destruct_weak,14016254238267,173911295612,1
B_destruct_weak,14016254767608,173911823765,1
B_destruct_weak,14016255294872,173912350330,1
B_destruct_weak,14016255868687,173912924889,1
B_destruct_weak,14016256395516,173913450588,1
B_destruct_weak,14016257034909,173914092288,1
B_destruct_weak,14016257565203,173914621659,1
B_destruct_weak,14016258145479,173915202949,1
B_destruct_weak,14016258675519,173915731770,1
B_destruct_weak,14016259202882,173916258358,1
B_destruct_weak,14016259789103,173916845317,1
C_subscribe_weak,14016290585525,173936812897,1
C_subscribe_weak,14016305901421,173951810500,1
C_subscribe_weak,14016318860014,173964884445,1
C_subscribe_weak,14016335046139,173980949156,1
C_subscribe_weak,14016354995341,173997506743,1
C_subscribe_weak,14016366513406,174009029938,1
C_subscribe_weak,14016381911093,174024432830,1
C_subscribe_weak,14016397670254,174040150435,1
C_subscribe_weak,14016410276946,174052796275,1
C_subscribe_weak,14016423383184,174065903688,1
C_subscribe_weak,14016438778595,174081281435,1
C_subscribe_weak,14016454308500,174096824397,1
C_subscribe_weak,14016465746901,174108261299,1
C_subscribe_weak,14016481208876,174123491920,1
C_subscribe_weak,14016497539588,174139635297,1
C_subscribe_weak,14016510237771,174152326673,1
C_subscribe_weak,14016523446588,174165543012,1
C_subscribe_weak,14016539330130,174181425336,1
C_subscribe_weak,14016554332321,174196424526,1
C_subscribe_weak,14016565922255,174208014105,1
C_subscribe_weak,14016581336216,174223430375,1
C_subscribe_weak,14016597414344,174239506944,1
C_subscribe_weak,14016610056350,174252151322,1
C_subscribe_weak,14016623328580,174265424789,1
C_subscribe_weak,14016639603168,174281690885,1
C_subscribe_weak,14016655360621,174296753337,1
C_subscribe_weak,14016666988006,174308380562,1
C_subscribe_weak,14016683116410,174324377977,1
C_subscribe_weak,14016698926481,174340181182,1
C_subscribe_weak,14016711302765,174352566097,1
C_subscribe_weak,14016724948376,174366214022,1
C_subscribe_weak,14016740615987,174381876116,1
C_subscribe_weak,14016755260900,174396496051,1
C_subscribe_weak,14016766773268,174407992329,1
C_subscribe_weak,14016783142321,174424121413,1
C_subscribe_weak,14016799026621,174439997147,1
C_subscribe_weak,14016811446482,174452403052,1
C_subscribe_weak,14016825542250,174466506749,1
C_subscribe_weak,14016841315394,174482276690,1
C_subscribe_weak,14016856413737,174496653126,1
C_subscribe_weak,14016868284182,174508527616,1
C_subscribe_weak,14016884263364,174524504557,1
C_subscribe_weak,14016900192049,174540430838,1
C_subscribe_weak,14016912397550,174552639095,1
C_subscribe_weak,14016926433775,174566678451,1
C_subscribe_weak,14016942121154,174582340540,1
